ref_area.label,time,obs_value,classif2.label,sex.label,classif1.label,,
Montenegro,2014,786.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Montenegro,2014,589.85,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Montenegro,2014,836.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Montenegro,2014,803.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Montenegro,2014,585.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Myanmar,2015,107.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Myanmar,2015,259,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Myanmar,2015,142.81,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Myanmar,2015,138.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Myanmar,2015,121.02,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Myanmar,2015,93.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Myanmar,2015,90.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Myanmar,2015,121.9,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Myanmar,2015,138.4,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Myanmar,2015,93.89,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Nepal,2017,170.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Nepal,2017,318.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Nepal,2017,201.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Nepal,2017,237.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Nepal,2017,154.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Nepal,2017,135.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Nepal,2017,126.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Nepal,2017,205.29,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Nepal,2017,166.52,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Nepal,2017,130.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Netherlands,2014,3969.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Netherlands,2014,7135.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Netherlands,2014,5157.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Netherlands,2014,4269.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Netherlands,2014,3411.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Netherlands,2014,2791.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Netherlands,2014,2714.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Netherlands,2014,3576.32,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Netherlands,2014,3444.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Netherlands,2014,2319.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Niger,2012,151.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Niger,2012,34.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Niger,2012,213.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Niger,2012,480.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Niger,2012,354.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Niger,2012,175.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Niger,2012,104.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Niger,2012,107.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Niger,2012,226.41,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Niger,2012,187.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
North Macedonia,2014,654.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
North Macedonia,2014,1301.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
North Macedonia,2014,901.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
North Macedonia,2014,729.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
North Macedonia,2014,588.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
North Macedonia,2014,442.28,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
North Macedonia,2014,430.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
North Macedonia,2014,480.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
North Macedonia,2014,468.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
North Macedonia,2014,423.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Norway,2018,5608.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Norway,2018,8266.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Norway,2018,6438.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Norway,2018,6239.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Norway,2018,4745.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Norway,2018,4173.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Norway,2018,4173.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Norway,2018,4705.81,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Norway,2018,4799.26,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Norway,2018,4012.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Pakistan,2017,178.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Pakistan,2017,544.01,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Pakistan,2017,300.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Pakistan,2017,254.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Pakistan,2017,263.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Pakistan,2017,160.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Pakistan,2017,167.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Pakistan,2017,151.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Pakistan,2017,166.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Pakistan,2017,121.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Palau,2000,800.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Palau,2000,1447.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Palau,2000,1149.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Palau,2000,987.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Palau,2000,710.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Palau,2000,434.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Palau,2000,214.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Palau,2000,575.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Palau,2000,638.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Palau,2000,463.02,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Panama,2019,895.41,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Panama,2019,1726.42,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Panama,2019,1575.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Panama,2019,1077.25,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Panama,2019,748.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Panama,2019,661.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Panama,2019,655.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Panama,2019,729.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Panama,2019,795.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Panama,2019,426.89,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Paraguay,2019,391.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Paraguay,2019,795.72,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Paraguay,2019,620.21,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Paraguay,2019,475.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Paraguay,2019,374.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Paraguay,2019,342.97,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Paraguay,2019,271.85,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Paraguay,2019,352.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Paraguay,2019,414.23,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Paraguay,2019,248.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Philippines,2019,283.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Philippines,2019,616.32,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Philippines,2019,566.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Philippines,2019,397.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Philippines,2019,338.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Philippines,2019,235.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Philippines,2019,225.66,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Philippines,2019,252.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Philippines,2019,271.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Philippines,2019,178.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Poland,2016,1102.46,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Poland,2016,2229.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Poland,2016,1355.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Poland,2016,1118.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Poland,2016,894.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Poland,2016,684.46,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Poland,2016,750.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Poland,2016,869.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Poland,2016,892.55,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Poland,2016,660.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Portugal,2018,1048.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Portugal,2018,1920.23,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Portugal,2018,1567.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Portugal,2018,1151.43,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Portugal,2018,885.72,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Portugal,2018,798.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Portugal,2018,713.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Portugal,2018,877.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Portugal,2018,865.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Portugal,2018,632.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Qatar,2012,2377.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Qatar,2012,7781.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Qatar,2012,5697.25,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Qatar,2012,4740.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Qatar,2012,4256.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Qatar,2012,2290.66,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Qatar,2012,1166.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Qatar,2012,1126.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Qatar,2012,876.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Qatar,2012,881.04,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Réunion,2012,3487.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Réunion,2012,6473.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Réunion,2012,6464.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Réunion,2012,4330.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Réunion,2012,2819.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Réunion,2012,2069.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Réunion,2012,2197.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Réunion,2012,2815.95,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Réunion,2012,2797.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Réunion,2012,2749.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Romania,2018,1105.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Russian Federation,2017,661.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Russian Federation,2017,1277.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Russian Federation,2017,743.21,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Russian Federation,2017,624.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Russian Federation,2017,432.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Russian Federation,2017,402.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Russian Federation,2017,401.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Russian Federation,2017,622.17,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Russian Federation,2017,641.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Russian Federation,2017,323.02,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Rwanda,2017,68.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Rwanda,2017,640.52,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Rwanda,2017,235.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Rwanda,2017,361.88,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Rwanda,2017,234.08,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Rwanda,2017,76.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Rwanda,2017,45.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Rwanda,2017,115.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Rwanda,2017,138.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Rwanda,2017,30.85,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Samoa,2017,500.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Samoa,2017,1049.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Samoa,2017,698.03,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Samoa,2017,626.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Samoa,2017,481.9,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Samoa,2017,364.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Samoa,2017,442.06,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Samoa,2017,395.29,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Samoa,2017,383.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Samoa,2017,371.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Saudi Arabia,2014,1626.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Saudi Arabia,2014,3259.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Saudi Arabia,2014,2889.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Saudi Arabia,2014,2547.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Saudi Arabia,2014,1856.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Saudi Arabia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Saudi Arabia,2014,400.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Saudi Arabia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Saudi Arabia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Saudi Arabia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Serbia,2019,394.31,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Serbia,2019,724.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Serbia,2019,547.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Serbia,2019,437.31,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Serbia,2019,383.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Serbia,2019,310.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Serbia,2019,301.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Serbia,2019,368.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Serbia,2019,375.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Serbia,2019,285.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Singapore,2018,3289.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Singapore,2018,8169.97,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Singapore,2018,5444.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Singapore,2018,3232.4,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Singapore,2018,2166.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Singapore,2018,1785.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Singapore,2018,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Singapore,2018,2023.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Singapore,2018,1631.03,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Singapore,2018,1127.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Slovakia,2018,1387.95,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Slovakia,2018,2921.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Slovakia,2018,1717.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Slovakia,2018,1515.01,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Slovakia,2018,1152.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Slovakia,2018,1019.52,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Slovakia,2018,986.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Slovakia,2018,1297.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Slovakia,2018,1216.31,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Slovakia,2018,781.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Slovenia,2017,1944.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Slovenia,2017,3177.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Slovenia,2017,2705.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Slovenia,2017,2098.95,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Slovenia,2017,1687.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Slovenia,2017,1382.73,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Slovenia,2017,1329.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Slovenia,2017,1527.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Slovenia,2017,1488.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Slovenia,2017,1198.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
South Africa,2018,264.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
South Africa,2018,1360.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
South Africa,2018,1511.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
South Africa,2018,528.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
South Africa,2018,362.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
South Africa,2018,264.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
